id_cliente,departamento,ingreso_mensual,saldo_tarjeta,score_infocorp,target_default,edad_cliente,antiguedad_bancaria_meses,uso_canal_digital,uso_canal_digital_ord,cluster,prob_default,pred_default,decision_crediticia,nivel_riesgo
CLI-107431,Lima,2975.95,1409.39,645,0,54,164,Medio,1.0,1,0.17881559242967218,0,Aprobar,Bajo
CLI-107432,Lima,4743.55,1946.36,212,1,55,75,Medio,1.0,1,0.9038512349076117,1,Denegar/Revisar,Muy alto
CLI-107433,Lima,3699.04,1298.8,524,1,47,251,Medio,1.0,1,0.3588292181762133,1,Denegar/Revisar,Medio
CLI-107434,Lima,3655.12,2393.24,329,1,28,9,Bajo,0.0,0,0.821805047188572,1,Denegar/Revisar,Muy alto
CLI-107435,Loreto,4228.96,1942.26,382,0,18,1,Alto,2.0,0,0.69062508167159,1,Denegar/Revisar,Alto
CLI-107436,Lima,3511.75,5959.36,386,1,51,13,Medio,1.0,1,0.8509171950259494,1,Denegar/Revisar,Muy alto
CLI-107437,Lima,3465.87,10024.13,254,1,40,65,Medio,1.0,0,0.9791464014737983,1,Denegar/Revisar,Muy alto
CLI-107438,Lima,3422.79,425.55,264,0,31,42,Bajo,0.0,0,0.855294425799729,1,Denegar/Revisar,Muy alto
CLI-107439,Lima,3655.12,6933.27,281,1,52,219,Medio,1.0,1,0.9478074891336045,1,Denegar/Revisar,Muy alto
CLI-107440,Piura,1822.34,10739.55,338,1,29,37,Alto,2.0,0,0.9742215195646546,1,Denegar/Revisar,Muy alto
CLI-107441,Lima,6634.53,4641.27,748,1,36,11,Medio,1.0,0,0.06555634961319615,0,Aprobar,Bajo
CLI-107442,Lima,3655.12,12653.938750000001,438,1,45,181,Bajo,0.0,1,0.932375774018037,1,Denegar/Revisar,Muy alto
CLI-107443,Piura,6203.35,1632.13,611,0,28,57,Alto,2.0,0,0.1336790802856333,0,Aprobar,Bajo
CLI-107444,Lima,3742.16,7095.13,365,1,38,113,Alto,2.0,0,0.8969409053556838,1,Denegar/Revisar,Muy alto
CLI-107445,Arequipa,3638.81,4479.78,286,1,51,97,Bajo,0.0,1,0.9150125424090241,1,Denegar/Revisar,Muy alto
CLI-107446,Piura,3610.29,1562.87,139,1,41,70,Alto,2.0,0,0.9587520605663992,1,Denegar/Revisar,Muy alto
CLI-107447,Lima,5520.87,4878.74,921,0,53,224,Bajo,0.0,1,0.019210831878574527,0,Aprobar,Bajo
CLI-107448,Arequipa,6261.3,2850.31,592,0,53,187,Bajo,0.0,1,0.1905004356260281,0,Aprobar,Bajo
CLI-107449,Lima,2082.53,837.82,778,0,38,119,Alto,2.0,0,0.06617649421456467,0,Aprobar,Bajo
CLI-107450,Piura,3270.0,764.06,490,0,18,0,Alto,2.0,0,0.4411760007988548,1,Denegar/Revisar,Medio
CLI-107451,Lima,5283.81,4998.65,359,1,27,34,Alto,2.0,0,0.8052598330551229,1,Denegar/Revisar,Muy alto
CLI-107452,Lima,5127.83,4978.21,754,0,48,178,Medio,1.0,1,0.09174170103498622,0,Aprobar,Bajo
CLI-107453,Piura,4859.03,3026.68,815,0,22,22,Medio,1.0,0,0.0386219522562694,0,Aprobar,Bajo
CLI-107454,Loreto,5267.73,2783.93,275,1,36,151,Bajo,0.0,1,0.8511319404880536,1,Denegar/Revisar,Muy alto
CLI-107455,Cusco,3976.09,793.99,873,0,43,40,Alto,2.0,0,0.018221078408498396,0,Aprobar,Bajo
CLI-107456,Piura,1025.0,2243.47,863,1,54,278,Bajo,0.0,1,0.052050244527431365,0,Aprobar,Bajo
CLI-107457,Lima,2806.24,8204.12,428,1,32,124,Alto,2.0,0,0.8833009771711906,1,Denegar/Revisar,Muy alto
CLI-107458,Lima,6115.63,7716.57,299,1,33,95,Medio,1.0,0,0.9109131845673855,1,Denegar/Revisar,Muy alto
CLI-107459,Lima,4567.71,4326.06,810,0,39,98,Alto,2.0,0,0.05802247482758956,0,Aprobar,Bajo
CLI-107460,Lima,1826.35,12653.938750000001,295,1,42,140,Medio,1.0,1,0.9872715234849446,1,Denegar/Revisar,Muy alto
CLI-107461,Lima,6351.19,8946.38,925,0,38,112,Alto,2.0,0,0.0354325274461196,0,Aprobar,Bajo
CLI-107462,Cusco,5143.29,627.69,688,0,51,170,Medio,1.0,1,0.06941127715489494,0,Aprobar,Bajo
CLI-107463,Lima,3980.52,2037.55,630,0,30,91,Alto,2.0,0,0.19067333077518625,0,Aprobar,Bajo
CLI-107464,Lima,3699.7,565.97,161,1,40,179,Alto,2.0,0,0.9375189964748516,1,Denegar/Revisar,Muy alto
CLI-107465,Lima,1826.12,2510.11,426,1,43,162,Bajo,0.0,1,0.7441719516693756,1,Denegar/Revisar,Alto
CLI-107466,Loreto,2716.85,5991.28,380,1,34,16,Alto,2.0,0,0.8836823003434572,1,Denegar/Revisar,Muy alto
CLI-107467,Arequipa,4124.6,677.41,861,0,48,100,Medio,1.0,1,0.0184914903883987,0,Aprobar,Bajo
CLI-107468,Piura,4800.76,8495.15,326,1,41,94,Medio,1.0,1,0.9269721525553862,1,Denegar/Revisar,Muy alto
CLI-107469,Lima,3152.88,3367.12,738,0,47,67,Bajo,0.0,1,0.1206868302886703,0,Aprobar,Bajo
CLI-107470,Loreto,2775.38,5528.32,157,1,41,172,Bajo,0.0,1,0.9821607745725239,1,Denegar/Revisar,Muy alto
CLI-107471,Lima,5813.49,184.83,576,0,44,148,Medio,1.0,1,0.14256461636510426,0,Aprobar,Bajo
CLI-107472,Loreto,7236.49,394.15,475,1,33,54,Alto,2.0,0,0.25083009339045703,1,Denegar/Revisar,Medio
CLI-107473,Piura,2824.04,3879.41,815,1,32,124,Alto,2.0,0,0.0742080826191328,0,Aprobar,Bajo
CLI-107474,Lima,3393.94,7285.38,342,1,52,121,Medio,1.0,1,0.9214305450693628,1,Denegar/Revisar,Muy alto
CLI-107475,Lima,1170.07,8281.61,466,1,45,197,Bajo,0.0,1,0.8873166051264142,1,Denegar/Revisar,Muy alto
CLI-107476,Arequipa,4364.25,4663.75,943,0,28,63,Medio,1.0,0,0.01880287666601907,0,Aprobar,Bajo
CLI-107477,Lima,3262.84,897.27,599,0,41,83,Bajo,0.0,1,0.22633680465109227,1,Denegar/Revisar,Bajo
CLI-107478,Loreto,6250.55,867.76,937,0,18,0,Alto,2.0,0,0.006063691332625161,0,Aprobar,Bajo
CLI-107479,Lima,1442.64,8526.74,351,1,32,7,Alto,2.0,0,0.9581511170388203,1,Denegar/Revisar,Muy alto
CLI-107480,Lima,1377.03,480.7,421,1,49,209,Medio,1.0,1,0.6795738348285215,1,Denegar/Revisar,Alto
CLI-107481,Lima,5731.4,4634.35,475,1,38,103,Medio,1.0,0,0.5279807398326456,1,Denegar/Revisar,Alto
CLI-107482,Lima,2566.3,3050.05,508,1,40,50,Medio,1.0,0,0.5504098103984569,1,Denegar/Revisar,Alto
CLI-107483,Lima,4416.15,2188.71,810,0,18,1,Alto,2.0,0,0.03903947857940384,0,Aprobar,Bajo
CLI-107484,Lima,4116.57,2321.66,587,0,35,124,Bajo,0.0,1,0.26623042650674095,1,Denegar/Revisar,Medio
CLI-107485,Arequipa,2203.03,11616.8,442,1,42,157,Medio,1.0,1,0.9379019763093591,1,Denegar/Revisar,Muy alto
CLI-107486,Lima,3655.12,7905.9,339,1,44,70,Medio,1.0,1,0.9282775557850681,1,Denegar/Revisar,Muy alto
CLI-107487,Cusco,4666.36,8009.44,238,1,50,76,Medio,1.0,1,0.9642641581908244,1,Denegar/Revisar,Muy alto
CLI-107488,Piura,3957.61,2087.67,221,1,37,39,Alto,2.0,0,0.9173623363799469,1,Denegar/Revisar,Muy alto
CLI-107489,Loreto,3514.47,452.59,519,0,37,180,Medio,1.0,1,0.33862579383819846,1,Denegar/Revisar,Medio
CLI-107490,Lima,3614.81,12653.938750000001,660,1,24,20,Alto,2.0,0,0.6342676724792682,1,Denegar/Revisar,Alto
CLI-107491,Lima,3780.92,628.22,403,1,37,142,Medio,1.0,1,0.5972500666758892,1,Denegar/Revisar,Alto
CLI-107492,Lima,3501.3,2899.23,214,1,25,5,Medio,1.0,0,0.9377014254365864,1,Denegar/Revisar,Muy alto
CLI-107493,Piura,5275.72,1229.47,442,1,19,7,Alto,2.0,0,0.46176665962031055,1,Denegar/Revisar,Medio
CLI-107494,Loreto,3168.72,2859.47,350,0,27,86,Alto,2.0,0,0.8238935882637601,1,Denegar/Revisar,Muy alto
CLI-107495,Lima,3376.47,1454.99,106,1,55,218,Bajo,0.0,1,0.9703177270103956,1,Denegar/Revisar,Muy alto
CLI-107496,Lima,5237.27,9087.71,830,0,37,59,Bajo,0.0,1,0.10673412543671693,0,Aprobar,Bajo
CLI-107497,Loreto,4979.66,12653.938750000001,688,1,42,204,Alto,2.0,1,0.4928010409227294,1,Denegar/Revisar,Medio
CLI-107498,Lima,5230.58,2110.97,278,1,34,35,Medio,1.0,0,0.8239558689400833,1,Denegar/Revisar,Muy alto
CLI-107499,Arequipa,2969.12,291.1,244,0,19,3,Alto,2.0,0,0.8850593454899843,1,Denegar/Revisar,Muy alto
CLI-107500,Piura,2681.2,4354.68,515,0,49,46,Bajo,0.0,1,0.604440168045069,1,Denegar/Revisar,Alto
CLI-107501,Loreto,3493.06,1890.43,765,0,18,0,Alto,2.0,0,0.06723136949950514,0,Aprobar,Bajo
CLI-107502,Lima,3901.24,12653.938750000001,220,1,33,52,Alto,2.0,0,0.9901627180078086,1,Denegar/Revisar,Muy alto
CLI-107503,Lima,3655.12,374.5,223,1,38,103,Medio,1.0,0,0.8867721780666405,1,Denegar/Revisar,Muy alto
CLI-107504,Piura,6428.2,507.36,249,1,43,149,Medio,1.0,1,0.7683237324916037,1,Denegar/Revisar,Muy alto
CLI-107505,Cusco,3510.88,4808.21,496,0,31,37,Alto,2.0,0,0.6237499100824633,1,Denegar/Revisar,Alto
CLI-107506,Lima,2027.57,5686.02,480,1,18,1,Bajo,0.0,0,0.7658744163078491,1,Denegar/Revisar,Muy alto
CLI-107507,Lima,4742.05,2547.8,879,0,31,72,Alto,2.0,0,0.020827611385170877,0,Aprobar,Bajo
CLI-107508,Piura,3660.39,1298.85,938,0,31,46,Alto,2.0,0,0.011930333057327172,0,Aprobar,Bajo
CLI-107509,Cusco,1476.36,1483.15,100,0,30,53,Alto,2.0,0,0.9818400783107307,1,Denegar/Revisar,Muy alto
CLI-107510,Loreto,2777.07,1649.8,772,0,49,201,Bajo,0.0,1,0.07041309393756227,0,Aprobar,Bajo
CLI-107511,Cusco,2905.78,1021.02,343,1,25,20,Medio,1.0,0,0.7760676078426052,1,Denegar/Revisar,Muy alto
CLI-107512,Lima,3503.13,7605.65,986,0,42,201,Medio,1.0,1,0.028276549273220344,0,Aprobar,Bajo
CLI-107513,Lima,1468.67,269.17,497,0,40,139,Medio,1.0,1,0.4932332198240764,1,Denegar/Revisar,Medio
CLI-107514,Piura,1025.0,2092.12,350,1,49,330,Alto,2.0,1,0.8674195527787363,1,Denegar/Revisar,Muy alto
CLI-107515,Loreto,3600.67,5507.01,978,0,38,153,Alto,2.0,0,0.020048588703962738,0,Aprobar,Bajo
CLI-107516,Lima,4922.56,15.33,675,0,48,51,Medio,1.0,1,0.07229763174708141,0,Aprobar,Bajo
CLI-107517,Lima,2244.25,8416.0,398,1,37,112,Medio,1.0,0,0.9199864178046981,1,Denegar/Revisar,Muy alto
CLI-107518,Arequipa,4112.22,4900.69,859,0,44,44,Bajo,0.0,1,0.04654079460613178,0,Aprobar,Bajo
CLI-107519,Lima,3569.44,304.82,396,0,22,18,Alto,2.0,0,0.6174984644268471,1,Denegar/Revisar,Alto
CLI-107520,Lima,3655.12,9015.05,599,0,18,0,Alto,2.0,0,0.5972979640530898,1,Denegar/Revisar,Alto
CLI-107521,Piura,4216.29,2672.3,214,1,43,73,Medio,1.0,1,0.9239776789421487,1,Denegar/Revisar,Muy alto
CLI-107522,Piura,4629.85,4224.96,906,0,44,86,Medio,1.0,1,0.022710231463563407,0,Aprobar,Bajo
CLI-107523,Arequipa,3486.71,8549.41,100,1,44,92,Alto,2.0,0,0.9934127930072042,1,Denegar/Revisar,Muy alto
CLI-107524,Lima,4823.95,8519.99,652,0,34,61,Alto,2.0,0,0.38255102000733165,1,Denegar/Revisar,Medio
CLI-107525,Piura,7706.64,2102.03,784,0,57,422,Bajo,0.0,1,0.02317360341758976,0,Aprobar,Bajo
CLI-107526,Piura,2361.1,1085.61,699,0,33,72,Medio,1.0,0,0.12382828122776482,0,Aprobar,Bajo
CLI-107527,Piura,3660.39,1190.51,581,0,44,159,Medio,1.0,1,0.24433463022020047,1,Denegar/Revisar,Bajo
CLI-107528,Piura,6442.39,5808.74,709,0,47,23,Medio,1.0,0,0.11919768063781035,0,Aprobar,Bajo
CLI-107529,Lima,4876.34,10604.62,699,1,58,81,Alto,2.0,1,0.3795288239088252,1,Denegar/Revisar,Medio
CLI-107530,Lima,4327.54,299.89,862,0,36,108,Medio,1.0,0,0.016175046449607558,0,Aprobar,Bajo
CLI-107531,Lima,3655.12,60.53,609,0,32,60,Medio,1.0,0,0.1639486361162736,0,Aprobar,Bajo
CLI-107532,Lima,3655.12,6924.95,434,0,23,22,Alto,2.0,0,0.8176735717306711,1,Denegar/Revisar,Muy alto
CLI-107533,Piura,3309.28,1954.97,564,0,56,70,Medio,1.0,1,0.32592591477902444,1,Denegar/Revisar,Medio
CLI-107534,Loreto,1025.0,1294.34,240,1,43,57,Bajo,0.0,1,0.9394457096799775,1,Denegar/Revisar,Muy alto
CLI-107535,Arequipa,5323.8,10018.34,682,1,45,105,Medio,1.0,1,0.3547556115656891,1,Denegar/Revisar,Medio
CLI-107536,Arequipa,1025.0,1701.53,236,1,70,402,Bajo,0.0,1,0.9461024484845574,1,Denegar/Revisar,Muy alto
CLI-107537,Lima,2646.41,12653.938750000001,710,1,42,92,Bajo,0.0,1,0.575966069089236,1,Denegar/Revisar,Alto
CLI-107538,Lima,3376.34,12653.938750000001,762,0,25,27,Medio,1.0,0,0.4038551189557176,1,Denegar/Revisar,Medio
CLI-107539,Lima,3655.12,1610.96,786,0,37,140,Bajo,0.0,1,0.0509972333190036,0,Aprobar,Bajo
CLI-107540,Lima,2880.8,12653.938750000001,266,1,28,21,Medio,1.0,0,0.9876109016093751,1,Denegar/Revisar,Muy alto
CLI-107541,Lima,3858.69,1425.92,442,1,35,42,Medio,1.0,0,0.5445274000041881,1,Denegar/Revisar,Alto
CLI-107542,Piura,2201.77,7709.8,509,0,34,32,Medio,1.0,0,0.7793020232474538,1,Denegar/Revisar,Muy alto
CLI-107543,Cusco,3560.7650000000003,953.05,868,0,33,81,Medio,1.0,0,0.020868982169081576,0,Aprobar,Bajo
CLI-107544,Lima,8597.82,7006.02,835,0,26,58,Alto,2.0,0,0.032582350189096804,0,Aprobar,Bajo
CLI-107545,Lima,3655.12,1746.15,979,0,57,121,Medio,1.0,1,0.008627961509369076,0,Aprobar,Bajo
CLI-107546,Arequipa,3878.74,871.25,941,0,42,113,Medio,1.0,1,0.009715556599716879,0,Aprobar,Bajo
CLI-107547,Lima,3655.12,10919.95,164,1,37,183,Alto,2.0,0,0.9924391817279697,1,Denegar/Revisar,Muy alto
CLI-107548,Loreto,4900.54,964.13,680,0,48,154,Bajo,0.0,1,0.08668034689489916,0,Aprobar,Bajo
CLI-107549,Arequipa,1353.08,12653.938750000001,166,1,43,177,Medio,1.0,1,0.996567591046825,1,Denegar/Revisar,Muy alto
CLI-107550,Cusco,2430.34,459.73,532,1,42,90,Medio,1.0,1,0.3685822485458104,1,Denegar/Revisar,Medio
CLI-107551,Lima,4195.57,40.29,149,1,47,38,Medio,1.0,1,0.9280011858812294,1,Denegar/Revisar,Muy alto
CLI-107552,Arequipa,2615.56,8185.37,413,0,40,106,Medio,1.0,1,0.8972083641004407,1,Denegar/Revisar,Muy alto
CLI-107553,Lima,3174.79,3533.4,408,1,46,103,Bajo,0.0,1,0.7576388803998,1,Denegar/Revisar,Muy alto
CLI-107554,Piura,5028.68,2190.14,702,0,48,192,Medio,1.0,1,0.0854469916471052,0,Aprobar,Bajo
CLI-107555,Lima,1868.9,342.07,214,1,40,165,Alto,2.0,0,0.9301325013908555,1,Denegar/Revisar,Muy alto
CLI-107556,Lima,2536.56,3421.65,985,0,36,115,Alto,2.0,0,0.015542849235934497,0,Aprobar,Bajo
CLI-107557,Piura,4532.46,2001.69,668,0,56,121,Alto,2.0,1,0.12589408269836092,0,Aprobar,Bajo
CLI-107558,Piura,4513.53,2643.66,441,1,34,11,Alto,2.0,0,0.582164429687913,1,Denegar/Revisar,Alto
CLI-107559,Loreto,2891.65,3981.25,629,0,43,61,Medio,1.0,0,0.3075500622747265,1,Denegar/Revisar,Medio
CLI-107560,Arequipa,3325.3,4085.87,883,0,43,51,Medio,1.0,0,0.036513698590697044,0,Aprobar,Bajo
CLI-107561,Arequipa,2331.86,12653.938750000001,741,0,32,47,Medio,1.0,0,0.5124809529330062,1,Denegar/Revisar,Alto
CLI-107562,Lima,4758.24,4257.46,594,0,31,11,Medio,1.0,0,0.2977440968114057,1,Denegar/Revisar,Medio
CLI-107563,Arequipa,6114.35,1658.45,368,1,36,50,Alto,2.0,0,0.6075317969545057,1,Denegar/Revisar,Alto
CLI-107564,Piura,4255.32,1599.72,179,1,34,49,Alto,2.0,0,0.9326988123858478,1,Denegar/Revisar,Muy alto
CLI-107565,Loreto,3473.22,2593.93,555,0,23,14,Alto,2.0,0,0.3759296394374335,1,Denegar/Revisar,Medio
CLI-107566,Cusco,4370.68,1200.79,398,1,32,62,Bajo,0.0,1,0.613838588699076,1,Denegar/Revisar,Alto
CLI-107567,Lima,3094.29,1889.23,921,0,42,134,Medio,1.0,1,0.017299303643959527,0,Aprobar,Bajo
CLI-107568,Loreto,3654.61,7383.5,301,1,53,165,Alto,2.0,1,0.9450740912263156,1,Denegar/Revisar,Muy alto
CLI-107569,Lima,2076.1,7857.65,602,0,44,92,Medio,1.0,1,0.610536232875485,1,Denegar/Revisar,Alto
CLI-107570,Lima,3988.72,3953.21,836,0,18,0,Alto,2.0,0,0.04854763619720758,0,Aprobar,Bajo
CLI-107571,Piura,5653.54,3497.15,770,0,47,155,Bajo,0.0,1,0.05525646779589178,0,Aprobar,Bajo
CLI-107572,Lima,5348.06,2228.18,815,0,34,16,Alto,2.0,0,0.030526109197711652,0,Aprobar,Bajo
CLI-107573,Arequipa,4848.71,12653.938750000001,748,1,44,87,Alto,2.0,0,0.36325497173397947,1,Denegar/Revisar,Medio
CLI-107574,Lima,4292.42,6560.69,584,0,39,41,Alto,2.0,0,0.4672287148306465,1,Denegar/Revisar,Medio
CLI-107575,Lima,2763.82,5355.31,684,0,37,35,Medio,1.0,0,0.2674296835128728,1,Denegar/Revisar,Medio
CLI-107576,Piura,4031.72,144.41,659,0,38,44,Alto,2.0,0,0.10627476634216382,0,Aprobar,Bajo
CLI-107577,Arequipa,3908.91,5254.11,117,1,39,159,Alto,2.0,0,0.983087653330937,1,Denegar/Revisar,Muy alto
CLI-107578,Cusco,3289.27,5091.12,577,1,54,318,Medio,1.0,1,0.45470729201706794,1,Denegar/Revisar,Medio
CLI-107579,Arequipa,3367.13,416.96,587,0,39,71,Alto,2.0,0,0.22405742485034047,1,Denegar/Revisar,Bajo
CLI-107580,Arequipa,3550.66,651.24,878,0,51,100,Bajo,0.0,1,0.018612746759443854,0,Aprobar,Bajo
CLI-107581,Lima,3162.58,6202.95,545,1,49,234,Bajo,0.0,1,0.6037707784839881,1,Denegar/Revisar,Alto
CLI-107582,Lima,2218.01,3274.75,439,1,46,214,Medio,1.0,1,0.7266870081605848,1,Denegar/Revisar,Alto
CLI-107583,Lima,3796.11,6895.56,630,0,19,4,Alto,2.0,0,0.4068726235821946,1,Denegar/Revisar,Medio
CLI-107584,Piura,3441.59,817.01,711,0,51,155,Bajo,0.0,1,0.08800847661852357,0,Aprobar,Bajo
CLI-107585,Arequipa,1025.0,124.37,215,1,33,103,Alto,2.0,0,0.9387273150516715,1,Denegar/Revisar,Muy alto
CLI-107586,Lima,8315.41,706.67,957,0,49,249,Medio,1.0,1,0.002904431026508037,0,Aprobar,Bajo
CLI-107587,Arequipa,1289.86,2410.08,173,1,27,57,Alto,2.0,0,0.9719260498527569,1,Denegar/Revisar,Muy alto
CLI-107588,Piura,4079.96,2963.41,891,0,26,16,Alto,2.0,0,0.023623759270279862,0,Aprobar,Bajo
CLI-107589,Lima,3327.75,7799.3,368,1,61,349,Medio,1.0,1,0.9122908785685317,1,Denegar/Revisar,Muy alto
CLI-107590,Lima,3169.7,5037.95,736,1,28,15,Medio,1.0,0,0.16020397795494637,0,Aprobar,Bajo
CLI-107591,Loreto,2795.42,12653.938750000001,215,1,51,238,Medio,1.0,1,0.9924355931254993,1,Denegar/Revisar,Muy alto
CLI-107592,Arequipa,3638.81,327.96,785,0,40,81,Medio,1.0,0,0.038423360009904976,0,Aprobar,Bajo
CLI-107593,Loreto,3600.67,558.06,792,0,34,34,Alto,2.0,0,0.03955714881250845,0,Aprobar,Bajo
CLI-107594,Lima,3655.12,352.51,837,0,38,88,Bajo,0.0,1,0.02489613988573248,0,Aprobar,Bajo
CLI-107595,Cusco,5113.59,3092.73,768,0,25,39,Alto,2.0,0,0.0583990015266187,0,Aprobar,Bajo
CLI-107596,Lima,5230.84,1241.68,263,1,39,82,Medio,1.0,0,0.8176421229714801,1,Denegar/Revisar,Muy alto
CLI-107597,Lima,3442.16,4603.41,682,0,27,75,Medio,1.0,0,0.21330211875498592,1,Denegar/Revisar,Bajo
CLI-107598,Cusco,4302.17,569.44,321,1,35,179,Bajo,0.0,1,0.7442866373376575,1,Denegar/Revisar,Alto
CLI-107599,Lima,5254.52,435.65,225,0,50,171,Alto,2.0,1,0.8480893023518525,1,Denegar/Revisar,Muy alto
CLI-107600,Arequipa,3826.8,2465.97,756,0,42,59,Medio,1.0,0,0.07310332098248915,0,Aprobar,Bajo
CLI-107601,Lima,4086.65,1885.77,275,1,23,18,Alto,2.0,0,0.8615100240960197,1,Denegar/Revisar,Muy alto
CLI-107602,Piura,3328.08,7068.23,763,0,48,36,Bajo,0.0,1,0.18550339135555444,0,Aprobar,Bajo
CLI-107603,Cusco,5881.82,7269.64,793,0,40,145,Bajo,0.0,1,0.090219011156737,0,Aprobar,Bajo
CLI-107604,Lima,2698.3,499.66,474,0,33,24,Alto,2.0,0,0.4976311041529856,1,Denegar/Revisar,Medio
CLI-107605,Arequipa,5470.6,6692.13,958,0,48,34,Bajo,0.0,1,0.020127228308235177,0,Aprobar,Bajo
CLI-107606,Lima,5186.68,3321.97,597,0,38,67,Alto,2.0,0,0.2414582490061114,1,Denegar/Revisar,Bajo
CLI-107607,Piura,1099.53,2801.16,184,1,25,19,Alto,2.0,0,0.9725619488955424,1,Denegar/Revisar,Muy alto
CLI-107608,Lima,3449.94,398.24,975,0,59,52,Bajo,0.0,1,0.007354042912137632,0,Aprobar,Bajo
CLI-107609,Lima,2403.23,5382.62,482,0,38,107,Medio,1.0,0,0.7264476328021218,1,Denegar/Revisar,Alto
CLI-107610,Lima,5583.9,245.94,732,0,39,86,Bajo,0.0,1,0.04097701372596675,0,Aprobar,Bajo
CLI-107611,Lima,2216.98,1301.21,740,0,34,70,Bajo,0.0,1,0.09763123715323674,0,Aprobar,Bajo
CLI-107612,Cusco,4112.53,401.19,562,1,52,225,Medio,1.0,1,0.2275087876303336,1,Denegar/Revisar,Bajo
CLI-107613,Lima,4689.72,3026.63,550,1,34,53,Alto,2.0,0,0.34279665077743715,1,Denegar/Revisar,Medio
CLI-107614,Lima,3988.08,4145.14,617,0,22,18,Alto,2.0,0,0.293104946148409,1,Denegar/Revisar,Medio
CLI-107615,Lima,3655.12,8860.32,945,0,32,51,Medio,1.0,0,0.0510416644708017,0,Aprobar,Bajo
CLI-107616,Lima,1201.11,5295.11,794,0,53,73,Bajo,0.0,1,0.16094484989713634,0,Aprobar,Bajo
CLI-107617,Arequipa,4709.87,12653.938750000001,649,0,49,167,Bajo,0.0,1,0.5986057013106302,1,Denegar/Revisar,Alto
CLI-107618,Cusco,2657.37,5724.33,215,1,36,139,Alto,2.0,0,0.9716134445633552,1,Denegar/Revisar,Muy alto
CLI-107619,Lima,1668.31,1415.7,713,0,53,193,Medio,1.0,1,0.13499099224482666,0,Aprobar,Bajo
CLI-107620,Loreto,1092.35,3172.62,107,1,46,209,Bajo,0.0,1,0.9875122812087221,1,Denegar/Revisar,Muy alto
CLI-107621,Piura,5481.65,2449.51,317,1,37,39,Alto,2.0,0,0.7736867491809309,1,Denegar/Revisar,Muy alto
CLI-107622,Lima,5084.33,3338.55,818,0,38,82,Alto,2.0,0,0.03952011206436049,0,Aprobar,Bajo
CLI-107623,Arequipa,5080.86,3395.36,689,1,43,84,Medio,1.0,1,0.11855653913800332,0,Aprobar,Bajo
CLI-107624,Piura,5896.45,4844.0,979,0,31,125,Medio,1.0,0,0.009854304486062155,0,Aprobar,Bajo
CLI-107625,Arequipa,1470.76,346.78,503,1,38,64,Alto,2.0,0,0.49275900293038716,1,Denegar/Revisar,Medio
CLI-107626,Loreto,4200.59,5493.44,666,0,43,107,Alto,2.0,0,0.24888193717957613,1,Denegar/Revisar,Bajo
CLI-107627,Lima,4953.63,620.74,403,1,21,20,Alto,2.0,0,0.5396180503701528,1,Denegar/Revisar,Alto
CLI-107628,Cusco,3028.1,106.23,566,0,37,93,Medio,1.0,0,0.2552865124227386,1,Denegar/Revisar,Medio
CLI-107629,Arequipa,6221.67,2926.77,839,0,37,58,Medio,1.0,0,0.02237947595630903,0,Aprobar,Bajo
CLI-107630,Lima,1955.09,12653.938750000001,187,1,50,127,Bajo,0.0,1,0.9953805407669805,1,Denegar/Revisar,Muy alto
CLI-107631,Piura,2905.14,141.89,109,1,18,0,Medio,1.0,0,0.9627631611043209,1,Denegar/Revisar,Muy alto
CLI-107632,Lima,3910.3,2897.49,407,1,35,7,Alto,2.0,0,0.6993479178912441,1,Denegar/Revisar,Alto
CLI-107633,Cusco,4697.9,3059.18,533,0,34,53,Medio,1.0,0,0.3717099446238009,1,Denegar/Revisar,Medio
CLI-107634,Arequipa,3870.4,215.69,901,0,50,126,Medio,1.0,1,0.012302932199085816,0,Aprobar,Bajo
CLI-107635,Lima,4544.17,4973.42,263,1,39,49,Medio,1.0,0,0.9204062247114314,1,Denegar/Revisar,Muy alto
CLI-107636,Lima,3655.12,944.36,338,1,59,310,Bajo,0.0,1,0.757351715032352,1,Denegar/Revisar,Muy alto
CLI-107637,Piura,1025.0,6328.44,416,1,45,109,Medio,1.0,1,0.8923873269185464,1,Denegar/Revisar,Muy alto
CLI-107638,Lima,6764.86,1489.02,755,0,36,18,Alto,2.0,0,0.03292079344622037,0,Aprobar,Bajo
CLI-107639,Lima,1931.2,2599.53,434,0,41,75,Alto,2.0,0,0.7285386332512976,1,Denegar/Revisar,Alto
CLI-107640,Lima,5612.5,8896.98,117,0,36,31,Alto,2.0,0,0.9883031611728144,1,Denegar/Revisar,Muy alto
CLI-107641,Lima,2603.47,6563.29,170,1,48,166,Medio,1.0,1,0.9837995327985535,1,Denegar/Revisar,Muy alto
CLI-107642,Lima,2532.14,6090.54,274,0,24,45,Alto,2.0,0,0.9563102024760529,1,Denegar/Revisar,Muy alto
CLI-107643,Lima,3655.12,699.48,953,0,30,29,Medio,1.0,0,0.008825718300375514,0,Aprobar,Bajo
CLI-107644,Lima,3250.08,197.36,899,0,44,97,Alto,2.0,0,0.014946416693072086,0,Aprobar,Bajo
CLI-107645,Arequipa,1491.13,3723.17,910,0,52,141,Bajo,0.0,1,0.0415402897031716,0,Aprobar,Bajo
CLI-107646,Piura,3212.04,2115.22,438,1,18,1,Alto,2.0,0,0.6341841364571255,1,Denegar/Revisar,Alto
